LavatoryID,Description,City,Street,IsOpen24Hours,PostalCode,Location,Country,Longitude,Latitude,Price,isOwnedByWall,isHandicappedAccessible,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,hasUrinal,LabelID,FID
Wall_122814,"Wall CT, Max.-Kraft-Platz, Katzlerstr.",Berlin,"Max.-Kraft-Platz, Katzlerstr. ggü. 20 (0-24 Uhr)",Yes,10823,Schoneberg,Deutschland,13.3690377,52.49275795,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,944
Wall_122820,"Wall CT, Wartburgplatz, Martin-Luther-Str.",Berlin,"Wartburgplatz, Martin-Luther-Str. (0-24 Uhr)",Yes,10823,Schoneberg,Deutschland,13.3453017,52.48795426,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,743
Fremd_158,"Toilette Rathaus Schöneberg, John-F.-Kennedy-Platz",Berlin,"Rathaus Schöneberg, John-F.-Kennedy-Platz",No Data,10825,Schoneberg,Deutschland,13.3440247,52.4847989,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1009
Wall_123496,"Wall CT, Dominicusstr.",Berlin,Dominicusstr. 16-18 (0-24 Uhr),Yes,10825,Schoneberg,Deutschland,13.34670603,52.48240819,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,892
Wall_122590,"Wall CT, Hans-Rosenthal-Platz , Kufsteiner Str.",Berlin,"Hans-Rosenthal-Platz , Kufsteiner Str. (0-24 Uhr)",Yes,10825,Schoneberg,Deutschland,13.33693,52.480497,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,67
Wall_120746,"Wall CT, Innsbrucker Platz",Berlin,Innsbrucker Platz (0-24 Uhr),Yes,10825,Schoneberg,Deutschland,13.34347128,52.47867558,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,74
Wall_124630,"Wall CT, Crellemarkt, Großgörschenstr.",Berlin,"Crellemarkt, Großgörschenstr. ggü. 31 (0-24 Uhr)",Yes,10827,Schoneberg,Deutschland,13.36586194,52.49131892,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,935
Wall_120009,"Wall CT, Hauptstr.",Berlin,Hauptstr. 128 (0-24 Uhr),Yes,10827,Schoneberg,Deutschland,13.35281188,52.48432516,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,106
Wall_11953,Toilette Leuthener Str.,Berlin,"Leuthener Platz , Naumannstr. (0-24 Uhr)",Yes,10829,Schoneberg,Deutschland,13.363288,52.481146,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,258
Wall_120188,"Wall CT, Gneisenaustr.",Berlin,Gneisenaustr. 39 (0-24 Uhr),Yes,10961,Kreuzberg,Deutschland,13.398054,52.490534,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,84
Wall_120185,"Wall CT, Urbanstr.",Berlin,Urbanstr. 21 (0-24 Uhr),Yes,10961,Kreuzberg,Deutschland,13.4085659,52.49274405,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,262
Wall_123403,"Wall CT, Waterloo-Ufer",Berlin,Waterloo-Ufer (0-24 Uhr),Yes,10961,Kreuzberg,Deutschland,13.39303038,52.49738984,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,700
Fremd_3,Toilette Park am Gleisdreieck,Berlin,Park am Gleisdreieck,No Data,10963,Kreuzberg,Deutschland,13.37306,52.49629,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1038
Fremd_4,Toilette Park am Gleisdreieck,Berlin,Park am Gleisdreieck,No Data,10963,Kreuzberg,Deutschland,13.3769,52.49502,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1039
Wall_123487,"Wall CT, Schöneberger Str.",Berlin,Schöneberger Str. ggü. 21A-22 (0-24 Uhr),Yes,10963,Kreuzberg,Deutschland,13.37787755,52.50259594,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,681
Fremd_10,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,10965,Kreuzberg,Deutschland,13.40874,52.4793,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,963
Fremd_8,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,10965,Kreuzberg,Deutschland,13.40995,52.4794,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1043
Fremd_9,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,10965,Kreuzberg,Deutschland,13.40423,52.4817,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1044
Wall_5356,Toilette Arndtstr.,Berlin,Chamissoplatz 1 (0-24 Uhr),Yes,10965,Kreuzberg,Deutschland,13.39090278,52.48852778,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,211
Wall_5338,Toilette Spielplatz,Berlin,Viktoriapark (0-24 Uhr),Yes,10965,Kreuzberg,Deutschland,13.37786111,52.4875,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,212
Wall_123484,"Wall CT, Viktoriapark, Kreuzbergstr.",Berlin,"Viktoriapark, Kreuzbergstr. ggü. 31 (0-24 Uhr)",Yes,10965,Kreuzberg,Deutschland,13.37759975,52.48935682,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,679
Wall_125298,"Wall CT, Volkspark Hasenheide",Berlin,Volkspark Hasenheide (0-24 Uhr),Yes,10965,Kreuzberg,Deutschland,13.41713616,52.48445441,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,705
Fremd_131,Toilette Friedhof Columbiadamm - Columbiadamm 122,Berlin,Friedhof Columbiadamm - Columbiadamm 122,No Data,10965,Schoneberg-Kreuzberg,Deutschland,13.40845809,52.48036276,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,981
Fremd_130,Toilette Friedhof Lilienthalstraße - Lilienthalstraße 7,Berlin,Friedhof Lilienthalstraße - Lilienthalstraße 7,No Data,10965,Schoneberg-Kreuzberg,Deutschland,13.4083137,52.48666923,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,980
Fremd_129,Toilette Hasenheide - Hasenschänke,Berlin,Hasenheide - Hasenschänke,No Data,10965,Schoneberg-Kreuzberg,Deutschland,13.41657562,52.48257038,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,978
Wall_123515,"Wall CT, Admiralbrücke, Planufer",Berlin,"Admiralbrücke, Planufer (0-24 Uhr)",Yes,10967,Kreuzberg,Deutschland,13.41512985,52.49491367,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,926
Wall_120738,"Wall CT, Hermannplatz",Berlin,Hermannplatz 9 (0-24 Uhr),Yes,10967,Kreuzberg,Deutschland,13.42529799,52.4876315,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,27
Wall_120186,"Wall CT, Planufer",Berlin,Planufer (0-24 Uhr),Yes,10967,Kreuzberg,Deutschland,13.41983203,52.49567026,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,70
Wall_123792,"Wall CT, Schönleinstr.",Berlin,Schönleinstr. ggü. 8 (0-24 Uhr),Yes,10967,Kreuzberg,Deutschland,13.4206793,52.49176611,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,690
Wall_124435,"Wall CT, Südstern",Berlin,Südstern (0-24 Uhr),Yes,10967,Kreuzberg,Deutschland,13.40735842,52.48949359,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,346
Fremd_16,Toilette Oranienplatz,Berlin,Oranienplatz,No Data,10969,Kreuzberg,Deutschland,13.41514,52.50263,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1011
Wall_118295,"Wall CT, Besselpark, Besselstr.",Berlin,"Besselpark, Besselstr. (0-24 Uhr)",Yes,10969,Kreuzberg,Deutschland,13.3912828,52.50411429,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,684
Wall_124025,"Wall CT, Böcklerpark, Prinzenstr.",Berlin,"Böcklerpark, Prinzenstr. 1 (0-24 Uhr)",Yes,10969,Kreuzberg,Deutschland,13.40675338,52.49671855,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,687
Wall_120213,"Wall CT, Friedrichstr.",Berlin,Friedrichstr. ggü. 10-11 (0-24 Uhr),Yes,10969,Kreuzberg,Deutschland,13.391234,52.501269,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,91
Wall_122812,"Wall CT, Hallesches Ufer",Berlin,Hallesches Ufer (0-24 Uhr),Yes,10969,Kreuzberg,Deutschland,13.3913257,52.49795128,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,804
Wall_123490,"Wall CT, Waldeckpark, Alte Jakobstr.",Berlin,"Waldeckpark, Alte Jakobstr. ggü. 110 (0-24 Uhr)",Yes,10969,Kreuzberg,Deutschland,13.40262528,52.50666608,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,685
Fremd_17,Toilette Cuvrystraße,Berlin,Cuvrystraße,No Data,10997,Kreuzberg,Deutschland,13.44417,52.49827,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1022
Fremd_18,Toilette Mariannenplatz,Berlin,Mariannenplatz,No Data,10997,Kreuzberg,Deutschland,13.42465,52.5031,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1033
Wall_122943,"Wall CT, Falckensteinstr.",Berlin,Falckensteinstr. hinter 38 (0-24 Uhr),Yes,10997,Kreuzberg,Deutschland,13.44302543,52.49899277,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,696
Wall_124026,"Wall CT, Lohmühleninsel, Lohmühlenstr.",Berlin,"Lohmühleninsel, Lohmühlenstr. (0-24 Uhr)",Yes,10997,Kreuzberg,Deutschland,13.44949818,52.49666977,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,918
Wall_123024,"Wall CT, Mariannenplatz",Berlin,Mariannenplatz 2-3 (0-24 Uhr),Yes,10997,Kreuzberg,Deutschland,13.424531,52.50307,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,897
Wall_124583,"Wall CT, Oberbaumstr.",Berlin,Oberbaumstr. vor 11 (0-24 Uhr),Yes,10997,Kreuzberg,Deutschland,13.44349367,52.50084206,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,688
Wall_122527,"Wall CT, Skalitzer Str.",Berlin,Skalitzer Str. ggü. 6 (0-24 Uhr),Yes,10997,Kreuzberg,Deutschland,13.43031102,52.49996024,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,55
Wall_123453,Toilette Zugang Wiener Str./Ratiborstr.,Berlin,Görlitzer Park (0-24 Uhr),Yes,10999,Kreuzberg,Deutschland,13.44150324,52.49520077,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,860
Wall_120189,"Wall CT, Görlitzer Park, Wiener Str.",Berlin,"Görlitzer Park, Wiener Str. 59A (0-24 Uhr)",Yes,10999,Kreuzberg,Deutschland,13.43915689,52.49505807,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,85
Wall_123492,"Wall CT, Görlitzer Park, Zugang",Berlin,"Görlitzer Park, Zugang (0-24 Uhr)",Yes,10999,Kreuzberg,Deutschland,13.43216788,52.49909929,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,877
Wall_123491,"Wall CT, Görlitzer Park, Zugang",Berlin,"Görlitzer Park, Zugang (0-24 Uhr)",Yes,10999,Kreuzberg,Deutschland,13.43770549,52.49719518,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,878
Wall_122974,"Wall CT, Oranienplatz",Berlin,Oranienplatz ggü. 1 (0-24 Uhr),Yes,10999,Kreuzberg,Deutschland,13.41511058,52.50259641,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,686
Wall_123402,"Wall CT, Paul-Lincke-Ufer",Berlin,Paul-Lincke-Ufer ggü. 16 (0-24 Uhr),Yes,10999,Kreuzberg,Deutschland,13.43181837,52.49284599,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,905
Wall_122528,"Wall CT, Alfred-Scholz-Platz, Richardstr.",Berlin,"Alfred-Scholz-Platz, Richardstr. 1 (0-24 Uhr)",Yes,12043,Neukolln,Deutschland,13.438141,52.478802,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,230
Wall_5342,Toilette Sonnenallee,Berlin,Elbestr. 39 (7-22 Uhr),No,12045,Neukolln,Deutschland,13.438239,52.482874,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,228
Wall_123390,"Wall CT, Weichselstr.",Berlin,Weichselstr. ggü. 34 (0-24 Uhr),Yes,12045,Neukolln,Deutschland,13.43904128,52.48886023,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,882
Fremd_5,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,12049,Neukolln,Deutschland,13.41755,52.47681,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1040
Fremd_6,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,12049,Neukolln,Deutschland,13.41766,52.47019,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1041
Wall_121168,"Wall CT, Schillerpromenade",Berlin,Schillerpromenade 37 (0-24 Uhr),Yes,12049,Neukolln,Deutschland,13.42199925,52.47758451,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,138
Wall_5358,Toilette Karl-Marx-Str.,Berlin,Kirchhofstr. (0-24 Uhr),Yes,12051,Neukolln,Deutschland,13.44138889,52.47155556,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,229
Wall_123499,"Wall CT, Kranoldplatz, Bendastr.",Berlin,"Kranoldplatz, Bendastr. (0-24 Uhr)",Yes,12051,Neukolln,Deutschland,13.43685584,52.46616766,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,153
Wall_122631,"Wall CT, Siegfriedstr.",Berlin,Siegfriedstr. ggü. 23 (0-24 Uhr),Yes,12051,Neukolln,Deutschland,13.43145832,52.46786211,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,704
Wall_121170,"Wall CT, Boddinplatz, Mainzer Str.",Berlin,"Boddinplatz, Mainzer Str. (0-24 Uhr)",Yes,12053,Neukolln,Deutschland,13.4284121,52.47991335,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,144
Wall_123385,"Wall CT, Thomashöhe, Thomasstr.",Berlin,"Thomashöhe, Thomasstr. ggü. 11-15 (0-24 Uhr)",Yes,12053,Neukolln,Deutschland,13.43890576,52.47371414,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,136
Wall_123086,"Wall CT, Böhmischer Platz, Böhmische Str.",Berlin,"Böhmischer Platz, Böhmische Str. ggü. 45 (0-24 Uhr)",Yes,12055,Neukolln,Deutschland,13.44937242,52.47398918,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,907
Wall_120005,"Wall CT, Richardplatz",Berlin,Richardplatz 17 (0-24 Uhr),Yes,12055,Neukolln,Deutschland,13.44538488,52.4740719,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,103
Wall_121169,"Wall CT, Sonnenallee",Berlin,Sonnenallee 262 (0-24 Uhr),Yes,12057,Neukolln,Deutschland,13.46431748,52.4703125,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,141
Fremd_163,"Toilette Rathaus Tempelhof, Tempelhofer Damm 165",Berlin,"Rathaus Tempelhof, Tempelhofer Damm 165",No Data,12099,Neukolln,Deutschland,13.38600654,52.46244695,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1015
Wall_122819,"Wall CT, Holzmannstr.",Berlin,Holzmannstr. ggü. 23 (0-24 Uhr),Yes,12099,Neukolln,Deutschland,13.41822526,52.46251872,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,715
Wall_122588,"Wall CT, S-u. U-Bhf. Tempelhof, Tempelhofer Damm",Berlin,"S-u. U-Bhf. Tempelhof, Tempelhofer Damm 108 (0-24 Uhr)",Yes,12099,Neukolln,Deutschland,13.385392,52.470273,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,37
Fremd_7,Toilette Tempelhofer Feld,Berlin,Tempelhofer Feld,No Data,12101,Tempelhof,Deutschland,13.38677,52.4713,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1042
Wall_120022,"Wall CT, Platz der Luftbrücke, Tempelhofer Damm",Berlin,"Platz der Luftbrücke, Tempelhofer Damm (0-24 Uhr)",Yes,12101,Tempelhof,Deutschland,13.38683242,52.48424032,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,46
Fremd_159,Toilette BDG Manteuffelstraße 63 12103 Berlin,Berlin,BDG Manteuffelstraße 63 12103 Berlin,No Data,12103,Tempelhof,Deutschland,13.37824134,52.46398798,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1010
Fremd_162,"Toilette Pächter der Gewerbeeinheit - (Alt-Tempelhof 21, 12103 Berlin) während der Öffnungszeiten",Berlin,"Pächter der Gewerbeeinheit - (Alt-Tempelhof 21, 12103 Berlin) während der Öffnungszeiten",No Data,12103,Tempelhof,Deutschland,13.38526099,52.46600147,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1014
Wall_123502,"Wall CT, Bosepark, Manteuffelstr.",Berlin,"Bosepark, Manteuffelstr. ggü. 9 (0-24 Uhr)",Yes,12103,Tempelhof,Deutschland,13.377623,52.463965,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,147
Fremd_161,Toilette BDG Strelitzstraße 15/17 / Machonstraße 10105 Berlin,Berlin,BDG Strelitzstraße 15/17 / Machonstraße 12105 Berlin,No Data,12105,Tempelhof,Deutschland,13.38306343,52.44932379,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1013
Fremd_160,Toilette BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin,Berlin,BDG Rathausstraße 27 / Kaiserstraße 12105 Berlin,No Data,12105,Tempelhof,Deutschland,13.37917091,52.44589174,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1012
Wall_116752,"Wall CT, Friedhof Eythstr., Eythst.",Berlin,"Friedhof Eythstr., Eythst. 1-25 (7-19 Uhr)",No,12105,Tempelhof,Deutschland,13.36647416,52.45960764,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,716
Wall_120511,"Wall CT, Attilaplatz, Attilastr.",Berlin,"Attilaplatz, Attilastr. ggü. 176 (0-24 Uhr)",Yes,12105,Tempelhof,Deutschland,13.37599736,52.45591139,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,150
Wall_122817,"Wall CT, Röblingstr.",Berlin,Röblingstr. 161 (0-24 Uhr),Yes,12105,Tempelhof,Deutschland,13.36653677,52.4498736,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,307
Wall_120008,"Wall CT, Alt-Mariendorf",Berlin,Alt-Mariendorf 33 (0-24 Uhr),Yes,12107,Tempelhof,Deutschland,13.38791218,52.44015873,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,57
Wall_120462,"Wall CT, Am Heidefriedhof, Reißeckstr.",Berlin,"Am Heidefriedhof, Reißeckstr. 14 (0-24 Uhr)",Yes,12107,Tempelhof,Deutschland,13.39209928,52.43975231,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,717
Wall_5361,Toilette Mariendorfer Damm,Berlin,Friedenstr. (0-24 Uhr),Yes,12107,Tempelhof,Deutschland,13.386907,52.438695,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,257
Wall_122587,"Wall CT, Mariendorfer Damm",Berlin,Mariendorfer Damm 90 (0-24 Uhr),Yes,12109,Tempelhof,Deutschland,13.38566639,52.44438319,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,90
Wall_120210,"Wall CT, Dürerplatz",Berlin,Dürerplatz 5 (0-24 Uhr),Yes,12157,Schoneberg,Deutschland,13.34150163,52.46954341,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,110
Wall_120211,"Wall CT, Priesterweg",Berlin,Priesterweg S-Bahnhof (0-24 Uhr),Yes,12157,Schoneberg,Deutschland,13.355711,52.459251,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,127
Fremd_157,"Toilette Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten",Berlin,"Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten",No Data,12159,Schoneberg,Deutschland,13.3351537,52.47597555,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1008
Wall_120226,"Wall CT, Bundesallee, Friedrich-Wilhelm-Platz",Berlin,"Bundesallee, Friedrich-Wilhelm-Platz 4 (0-24 Uhr)",Yes,12161,Schoneberg,Deutschland,13.32793177,52.47256281,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,36
Wall_122815,"Wall CT, Büsingstr.",Berlin,Büsingstr. ggü. 2 (0-24 Uhr),Yes,12161,Schoneberg,Deutschland,13.32615964,52.4656853,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,742
Wall_120494,"Wall CT, Schloßstr.",Berlin,Schloßstr. ggü. 33-35 (0-24 Uhr),Yes,12163,Schoneberg,Deutschland,13.32143252,52.45726951,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,9
Wall_120020,"Wall CT, Steglitzer Damm",Berlin,Steglitzer Damm ggü. 3 (0-24 Uhr),Yes,12167,Schoneberg,Deutschland,13.33620516,52.45100851,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,131
Fremd_156,"Toilette Bergstr. 38 (Friedhof), 12169 Berlin",Berlin,"Bergstr. 38 (Friedhof), 12169 Berlin",No Data,12169,Steglitz,Deutschland,13.34214946,52.45862323,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1007
Wall_120450,"Wall CT, Munsterdamm",Berlin,Munsterdamm (0-24 Uhr),Yes,12169,Steglitz,Deutschland,13.34910572,52.45855306,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,164
Wall_120493,"Wall CT, Steglitzer Damm",Berlin,Steglitzer Damm vor 39/39a (0-24 Uhr),Yes,12169,Steglitz,Deutschland,13.34281826,52.45068359,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,146
Wall_5349,Toilette Holbeinstr. (Ludwig-Beck-Platz),Berlin,Moltkestr. (0-24 Uhr),Yes,12203,Steglitz,Deutschland,13.31208333,52.44266667,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,255
Fremd_155,"Toilette Thuner Platz 2-4 (Friedhof), 12205 Berlin",Berlin,"Thuner Platz 2-4 (Friedhof), 12205 Berlin",No Data,12205,Steglitz,Deutschland,13.29633709,52.42344251,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1006
Wall_120449,"Wall CT, Goerzallee",Berlin,Goerzallee 1-3 (0-24 Uhr),Yes,12207,Steglitz,Deutschland,13.30931569,52.43090189,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,166
Wall_120451,"Wall CT, Ostpreußendamm",Berlin,Ostpreußendamm 83 (0-24 Uhr),Yes,12207,Steglitz,Deutschland,13.30486876,52.41756857,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,177
Wall_120012,"Wall CT, Brauerstr.",Berlin,Brauerstr. ggü. 1 (0-24 Uhr),Yes,12209,Steglitz,Deutschland,13.326157,52.427696,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,51
Wall_120021,"Wall CT, Leonorenstr.",Berlin,Leonorenstr. ggü. 67 (0-24 Uhr),Yes,12247,Steglitz,Deutschland,13.34311524,52.43895764,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,63
Wall_123176,"Wall CT, Mühlenstr.",Berlin,Mühlenstr. ggü. 65 (0-24 Uhr),Yes,12249,Steglitz,Deutschland,13.34776313,52.43215973,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,316
Wall_120512,"Wall CT, Hranitzkistr.",Berlin,Hranitzkistr. (0-24 Uhr),Yes,12277,Templhof-Schoneberg,Deutschland,13.37109775,52.42251984,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,143
Wall_120212,"Wall CT, Marienfelder Allee",Berlin,Marienfelder Allee 144-146 (0-24 Uhr),Yes,12277,Templhof-Schoneberg,Deutschland,13.36315439,52.41349844,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,128
Fremd_164,"Toilette Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin",Berlin,"Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin",No Data,12305,Templhof-Schoneberg,Deutschland,13.40555411,52.39433845,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1016
Wall_123495,"Wall CT, Barnetstr.",Berlin,Barnetstr. ggü. 54 (0-24 Uhr),Yes,12305,Templhof-Schoneberg,Deutschland,13.39612461,52.39691451,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,741
Wall_121947,"Wall CT, Briesingstr.",Berlin,Briesingstr. ggü. 1 (0-24 Uhr),Yes,12307,Templhof-Schoneberg,Deutschland,13.39849866,52.38651785,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,43
Wall_120214,"Wall CT, Im Domstift",Berlin,Im Domstift (0-24 Uhr),Yes,12309,Templhof-Schoneberg,Deutschland,13.41016173,52.38777878,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,139
Fremd_136,Toilette Friedhof Buschkrugallee - Buschkrugallee 38,Berlin,Friedhof Buschkrugallee - Buschkrugallee 38,No Data,12347,Neukolln,Deutschland,13.4462947,52.46039697,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,986
Fremd_134,Toilette Friedhof Koppelweg - Koppelweg 10,Berlin,Friedhof Koppelweg - Koppelweg 10,No Data,12347,Neukolln,Deutschland,13.43189422,52.44507031,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,984
